zip_code,state,national_district,national_wholesaler,wealth_district,wealth_wholesaler,fi_district,fi_wholesaler,wifi_district,wifi_wholesaler,structure_pattern,wholesalers_in_state,has_commercial_opportunity
01379,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01380,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01420,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01430,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01431,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01432,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01434,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01436,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01438,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01440,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01450,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01451,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01452,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01453,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01460,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01462,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01463,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01464,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01468,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01469,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01473,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01474,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01475,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01501,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01503,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01504,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01505,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01506,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01507,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01510,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01515,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01516,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01518,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01519,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01520,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01521,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01522,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01523,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01524,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01525,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01527,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01529,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01531,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01532,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01534,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01535,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01536,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01537,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01540,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01541,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01542,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01543,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01545,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01550,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01560,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01561,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01562,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01564,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01566,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01568,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01569,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01570,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01571,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01581,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01583,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01585,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01588,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01590,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01602,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01603,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01604,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01605,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01606,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01607,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01608,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01609,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01610,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01611,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01612,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01701,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01702,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01718,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01719,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01720,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01721,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01730,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01731,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01740,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01741,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01742,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01745,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01746,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01747,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01748,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01749,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01752,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01754,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01756,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01757,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01760,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01770,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01772,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01773,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01775,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01776,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01778,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01801,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01803,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01810,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01821,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01824,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01826,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01827,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01830,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01832,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01833,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01834,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01835,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01840,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01841,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01843,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01844,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01845,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01850,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01851,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01852,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01854,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01860,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01862,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01863,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01864,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01867,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01876,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01879,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01880,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01886,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01887,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01890,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01901,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01902,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01904,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01905,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01906,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01907,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01908,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01913,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01915,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01921,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01922,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01923,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01929,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01930,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01937,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01938,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01940,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01944,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01945,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01949,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01950,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01951,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01952,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01960,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01965,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01966,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01969,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01970,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
01982,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01983,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01984,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
01985,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02019,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02021,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
02025,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02026,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
02030,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02032,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02035,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02038,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
02043,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
02045,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02047,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02048,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
02050,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
02052,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02053,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02054,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02056,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
02061,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
02062,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,True
02066,MA,N_13,R0013,WH_07,R0020,FI_04,R0028,Unserved,None,"three channels, three reps",3,False
