scenario,zip_code,state,channel,bundle,district,wholesaler,has_commercial_opportunity
51_total_13n_11wh_24fi_3wifi,56546,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56547,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56547,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56547,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56547,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56548,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56548,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56548,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56548,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56549,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56549,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56549,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56549,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56550,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56550,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56550,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56550,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56551,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56551,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56551,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56551,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56552,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56552,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56552,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56552,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56553,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56553,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56553,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56553,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56554,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56554,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56554,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56554,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56556,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56556,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56556,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56556,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56557,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56557,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56557,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56557,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56560,MN,FI,FI,FI_14,R0038,True
51_total_13n_11wh_24fi_3wifi,56560,MN,National,N,N_12,R0012,True
51_total_13n_11wh_24fi_3wifi,56560,MN,WIFI Merged,WHFI,WIFI_01,R0049,True
51_total_13n_11wh_24fi_3wifi,56560,MN,Wealth,WH,WH_02,R0015,True
51_total_13n_11wh_24fi_3wifi,56562,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56562,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56562,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56562,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56563,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56563,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56563,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56563,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56565,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56565,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56565,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56565,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56566,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56566,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56566,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56566,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56567,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56567,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56567,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56567,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56568,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56568,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56568,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56568,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56569,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56569,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56569,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56569,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56570,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56570,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56570,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56570,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56571,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56571,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56571,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56571,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56572,MN,FI,FI,FI_14,R0038,True
51_total_13n_11wh_24fi_3wifi,56572,MN,National,N,N_12,R0012,True
51_total_13n_11wh_24fi_3wifi,56572,MN,WIFI Merged,WHFI,WIFI_01,R0049,True
51_total_13n_11wh_24fi_3wifi,56572,MN,Wealth,WH,WH_02,R0015,True
51_total_13n_11wh_24fi_3wifi,56573,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56573,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56573,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56573,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56574,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56574,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56574,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56574,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56575,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56575,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56575,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56575,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56576,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56576,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56576,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56576,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56578,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56578,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56578,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56578,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56579,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56579,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56579,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56579,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56580,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56580,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56580,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56580,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56581,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56581,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56581,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56581,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56583,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56583,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56583,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56583,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56584,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56584,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56584,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56584,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56585,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56585,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56585,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56585,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56586,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56586,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56586,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56586,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56587,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56587,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56587,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56587,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56588,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56588,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56588,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56588,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56589,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56589,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56589,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56589,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56590,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56590,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56590,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56590,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56591,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56591,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56591,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56591,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56592,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56592,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56592,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56592,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56594,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56594,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56594,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56594,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56601,MN,FI,FI,FI_14,R0038,True
51_total_13n_11wh_24fi_3wifi,56601,MN,National,N,N_12,R0012,True
51_total_13n_11wh_24fi_3wifi,56601,MN,Wealth,WH,WH_02,R0015,True
51_total_13n_11wh_24fi_3wifi,56621,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56621,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56621,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56621,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56623,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56623,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56623,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56626,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56626,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56626,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56627,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56627,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56627,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56628,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56628,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56628,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56629,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56629,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56629,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56630,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56630,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56630,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56633,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56633,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56633,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56634,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56634,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56634,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56634,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56636,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56636,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56636,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56637,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56637,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56637,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56639,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56639,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56639,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56641,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56641,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56641,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56644,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56644,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56644,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56644,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56646,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56646,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56646,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56646,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56647,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56647,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56647,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56649,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56649,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56649,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56650,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56650,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56650,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56651,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56651,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56651,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56651,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56652,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56652,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56652,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56652,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56653,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56653,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56653,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56654,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56654,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56654,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56655,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56655,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56655,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56657,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56657,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56657,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56658,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56658,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56658,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56659,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56659,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56659,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56660,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56660,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56660,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56661,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56661,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56661,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56662,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56662,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56662,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56663,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56663,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56663,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56666,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56666,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56666,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56667,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56667,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56667,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56667,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56668,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56668,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56668,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56669,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56669,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56669,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56670,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56670,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56670,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56671,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56671,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56671,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56671,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56672,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56672,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56672,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56673,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56673,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56673,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56673,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56676,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56676,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56676,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56676,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56678,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56678,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56678,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56678,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56680,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56680,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56680,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56681,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56681,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56681,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56683,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56683,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56683,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56684,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56684,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56684,MN,WIFI Merged,WHFI,WIFI_01,R0049,False
51_total_13n_11wh_24fi_3wifi,56684,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56685,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56685,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56685,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56686,MN,FI,FI,FI_14,R0038,False
51_total_13n_11wh_24fi_3wifi,56686,MN,National,N,N_12,R0012,False
51_total_13n_11wh_24fi_3wifi,56686,MN,Wealth,WH,WH_02,R0015,False
51_total_13n_11wh_24fi_3wifi,56688,MN,FI,FI,FI_14,R0038,False
